"","return"
"1113",-0.0177442225884337
"1114",0.113968006242684
"1115",0.0177927217960841
"1116",-0.0144533535221446
"1117",-0.0157128391354447
"1118",0.0122388165596509
"1119",0.0315763650382002
"1120",0.00689655172413784
"1121",-0.0155880963627775
"1122",-0.00736907046887845
"1123",-0.052691550706122
"1124",0.00696190996901756
"1125",-0.012814015782234
"1126",0.0126870049867996
"1127",-0.0111883554203781
"1128",0.031528067669999
"1129",-0.0214057507987219
"1130",-0.056117822033591
"1131",-0.0228285933897002
"1132",-0.00169118225438519
"1133",-0.0685498168065241
"1134",0.00439876496214521
"1135",0.00534804396344806
"1136",0.000628298567479171
"1137",-0.0121813386914479
"1138",0.0362318840579711
"1139",-0.00306710833026622
"1140",-0.0143572073180737
"1141",-0.01643915431996
"1142",0.0308043837007574
"1143",-0.0401050859981118
"1144",0.00423366404379066
"1145",0.0957714091044585
"1146",-0.0850691745686304
"1147",-0.0580639680584463
"1148",-0.0115891053391053
"1149",0.00296546375290846
"1150",0.00122816593886468
"1151",0.0149925037481259
"1152",0.0194261671366546
"1153",-0.0240614709110867
"1154",-0.0232150087731138
"1155",0.044862051494634
"1156",0.00185144368525464
"1157",0.0482245786949442
"1158",-0.0472652478697057
"1159",-0.0418998105476494
"1160",0.0412489653269567
"1161",0.0312679415271827
"1162",0.00175581345552652
"1163",0.126367989056088
"1164",0.037915591316229
"1165",-0.0722199875671921
"1166",-0.0231357401860319
"1167",-0.0603994351422231
"1168",0.00227585022329097
"1169",-0.0278908358682147
"1170",-0.068664609960335
"1171",0.0167518455423056
"1172",-0.0210369542958206
"1173",-0.0526766188076448
"1174",0.0443641473451772
"1175",0.00836136472849596
"1176",-0.151258101410599
"1177",0.268163952835486
"1178",0.185690250597715
"1179",-0.00799103808812542
"1180",0.0344048784160204
"1181",0.0568049490538574
"1182",-0.0243104576288695
"1183",0.0387859537674253
"1184",-0.0276890670652986
"1185",-0.0409518152276459
"1186",-0.0374175684045617
"1187",0.063890991672975
"1188",0.120784118400455
"1189",-0.00247595467098363
"1190",0.0189021479713604
"1191",-0.0295137262250538
"1192",0.00621098024071573
"1193",0.014616048869415
"1194",-0.00435001891312569
"1195",0.038181472804407
"1196",-0.0271712612832399
"1197",0.0110341368609134
"1198",0.0373298607881438
"1199",-0.00801028185432049
"1200",-0.0332941637289464
"1201",0.0284253833686573
"1202",-0.0367317250575828
"1203",-0.0202617669267556
"1204",0.0269107257546564
"1205",0.0227656513853275
"1206",0.055922460710573
"1207",0.0181844505574054
"1208",-0.0120865682677815
"1209",0.0148540503195349
"1210",-0.0057582118341182
"1211",-0.0118113605888562
"1212",0.0168894534746081
"1213",0.0275112145817955
"1214",0.0364455251305573
"1215",-0.000826446280991742
"1216",0.0054964113236746
"1217",-0.0192384237760382
"1218",0.0146374458874458
"1219",0.0168262179675209
"1220",-0.00542851148641559
"1221",-0.00316413974950557
"1222",-0.00677159105938369
"1223",0.00255665929851655
"1224",-0.0180103599415592
"1225",-0.0035166499851219
"1226",0.018948339984255
"1227",0.00412947915279061
"1228",-0.0247545768108251
"1229",-0.0398563538917757
"1230",-0.00586535192111525
"1231",0.0199230440359126
"1232",0.0634920634920636
"1233",-0.0140845070422536
"1234",0.032542643923241
"1235",0.00121318499780587
"1236",-0.0302928740847685
"1237",0.0576662324196421
"1238",0.0576139962797245
"1239",0.00670247658886722
"1240",-0.131882141845311
"1241",-0.00212129453358709
"1242",-0.00997492641447734
"1243",-0.048918130264824
"1244",-0.00888593012822366
"1245",0.0200630804275451
"1246",-0.0280569154570701
"1247",-0.026510353765943
"1248",-0.00889588187237132
"1249",-0.00506792856052519
"1250",-0.000429592807388954
"1251",0.0385878741366078
"1252",0.0206609127453299
"1253",-0.0281486200805075
"1254",0.0656455794272774
"1255",-0.0129467032045187
"1256",0.00484432986770158
"1257",-0.0209472793910347
"1258",0.0319060097330608
"1259",0.00019533975163944
"1260",0.0690251660063613
"1261",0.00866478755611231
"1262",-0.00939246532808941
"1263",0.0175003264986287
"1264",0.00485175202156331
"1265",-0.0196198651134274
"1266",-0.00312695434646651
"1267",0.0319165621079046
"1268",0.015452035362363
"1269",-0.0260932471873674
"1270",-0.0303783202274532
"1271",-0.0429269581297055
"1272",-0.00204250621032296
"1273",0.00959730058634797
"1274",-0.033120565432978
"1275",-0.0474584915283051
"1276",-0.0181742467057319
"1277",-0.0289929714008725
"1278",0.0260834295341799
"1279",0.0931675129990573
"1280",0.0432811326527774
"1281",0.0227957447943051
"1282",0.00865439758093945
"1283",-0.0296428386829999
"1284",0.00455429195408416
"1285",0.0592290153242483
"1286",0.0122897476972367
"1287",0.0176544766708701
"1288",0.0282819447481595
"1289",0.0297251955294063
"1290",-0.0771931434865418
"1291",-0.00828049235359936
"1292",0.0252745599518579
"1293",-0.0344827586206896
"1294",0.0750759878419452
"1295",0.0774903402129865
"1296",0.0190890604158923
"1297",0.0199759687593872
"1298",0.00530113385362977
"1299",0.00232271024712803
"1300",-0.00260960334029228
"1301",0.00418628990057562
"1302",-0.00081292339760289
"1303",-0.00855307076101473
"1304",-0.00138871354626934
"1305",0.016182048040455
"1306",0.00528738492162232
"1307",-0.00307324216735765
"1308",0.0130756817147351
"1309",-0.0246497569742271
"1310",-0.000335015389769401
"1311",-0.00534109712418577
"1312",0.00606469002695417
"1313",0.0554462491627596
"1314",0.00846802181457607
"1315",-0.00137654369542985
"1316",0.00655744161316999
"1317",0.000821676611562195
"1318",-0.0177297339562523
"1319",0.0115223880597015
"1320",-0.0200869582325051
"1321",0.0320430452939286
"1322",0.00622519648276408
"1323",-0.0101693604516279
"1324",-0.052209070666823
"1325",-0.0490262751159197
"1326",0.0657478438001128
"1327",0.0567507116714112
"1328",-0.0436782051528738
"1329",0.0180278062815638
"1330",0.0804197877344505
"1331",0.0420370980133904
"1332",0.0118144793202725
"1333",0.0254871003001543
"1334",-0.0028592697864852
"1335",0.00544649371362648
"1336",-0.00626075804110843
"1337",-0.0071662675972626
"1338",0.00135123578209198
"1339",0.00570511068597964
"1340",-0.00358368151092091
"1341",0.00453406514735726
"1342",0.00948534776780398
"1343",-0.0145901970012774
"1344",-0.0323246451965066
"1345",0.0307426536691993
"1346",0.00164178338720441
"1347",0.0139322849971828
"1348",0.00330049675844055
"1349",0.00886188550041135
"1350",0.00106473240280155
"1351",0.0293985674638126
"1352",0.00343870072002841
"1353",0.00106186147534403
"1354",0.00271612478102239
"1355",0.00740503285782979
"1356",0.000413670209380753
"1357",-0.00904927001494949
"1358",-0.0100948498611759
"1359",0.00776588845655006
"1360",-0.00365192490226674
"1361",0.0115933604598591
"1362",0.0115083798882682
"1363",-0.00269839516498088
"1364",-0.0241139240506329
"1365",0.0125656657370776
"1366",0.000496389169108676
"1367",-0.00116833648090653
"1368",0.0187793427230046
"1369",-0.00684166653560012
"1370",-0.00121939631964017
"1371",0.0229431257828726
"1372",0.00886601773203551
"1373",-0.0154713618485743
"1374",-0.0015761302102027
"1375",-0.0579556111284775
"1376",-0.010236925935758
"1377",0.00119017685022217
"1378",-0.0269899206375783
"1379",-0.0254671851877344
"1380",0.0282868947981777
"1381",0.0199532934954324
"1382",0.0139566988787501
"1383",-0.0120876019061218
"1384",-0.0014117884334191
"1385",0.00659766052343697
"1386",0.0165365258247362
"1387",0.00477005066122767
"1388",-0.0305634678977179
"1389",0.00126648541853121
"1390",-0.0262758457854084
"1391",0.0394900928363585
"1392",-0.0220107971207677
"1393",0.0784905017463156
"1394",0.0317999431297589
"1395",-0.00610885707724108
"1396",0.0107523568919835
"1397",-0.00178315603377322
"1398",-0.00193902010779117
"1399",0.00850543062566918
"1400",-0.026772441828717
"1401",0.0405230591792522
"1402",-0.0104701846886656
"1403",-0.0460022403196997
"1404",-0.0103930311156246
"1405",-0.0133882760389942
"1406",-0.0766255505176086
"1407",0.01562885001232
"1408",-0.0100856063494263
"1409",0.0213220362719697
"1410",-0.0202769874190119
"1411",-0.0812645427666685
"1412",-0.00936893019004448
"1413",0.00838106954749916
"1414",-0.06254527431469
"1415",-0.0123024991357748
"1416",-0.0814049246479454
"1417",0.000179299834147618
"1418",0.00591583381884997
"1419",-0.00187124081087096
"1420",-0.00180779359907156
"1421",-0.00733370598099491
"1422",-0.00743293465774717
"1423",0.00179272471463899
"1424",-0.00582159199021427
"1425",0.035407505297455
"1426",-0.0109367779415972
"1427",-0.0206692475414942
"1428",-0.00306699684212923
"1429",-0.022469349619434
"1430",0.0105371130175309
"1431",0.00673618160007373
"1432",0.00311640696608619
"1433",0.0265442251461988
"1434",0.0186479149049802
"1435",-0.0220858091576372
"1436",-0.000982910756171111
"1437",-0.0154737148095972
"1438",-0.00885779826932257
"1439",0.0508948417699765
"1440",0.00621456607064973
"1441",0.084559540578611
"1442",-0.0183227765900054
"1443",-0.00687970690006105
"1444",0.0160887030660763
"1445",0.00484095447485736
"1446",0.00682497942469434
"1447",-0.0437027732918636
"1448",0.0340039612217242
"1449",0.0633922090491169
"1450",-0.0223928706863859
"1451",-0.110165053627883
"1452",-0.0974955862159158
"1453",0.0170506689851712
"1454",-0.000403685410334384
"1455",-0.132486043473097
"1456",0.212361027438524
"1457",0.0234002665281322
"1458",-0.00809993599505608
"1459",0.0246539984869387
"1460",0.00306188925081439
"1461",-0.0311316057240589
"1462",-0.00627890867651318
"1463",-0.0170444324518799
"1464",0.0943404858855287
"1465",-0.0446925038672185
"1466",0.00715536105032819
"1467",0.0671345080061704
"1468",0.00916179734104282
"1469",-0.0492868238949301
"1470",0.232556659027247
"1471",0.00531997314188303
"1472",-0.000873407316070679
"1473",-0.0379492980922507
"1474",0.00671690986512727
"1475",0.0114151210533768
"1476",0.0302367495494234
"1477",0.0358713929038504
"1478",0.00809982127924717
"1479",0.0122635525267146
"1480",0.0140430933367611
"1481",0.00793839425773635
"1482",-0.0115072627806075
"1483",0.0148536895674301
"1484",-0.00946500767856578
"1485",0.0031798766018035
"1486",-0.00996672501616447
"1487",0.014606795265933
"1488",-0.0306298668676212
"1489",0.0189489027451614
"1490",0.055169673368831
"1491",0.00248546380260895
"1492",0.00190831091944521
"1493",0.00146975014247581
"1494",-0.161689828680963
"1495",0.0103967559263296
"1496",-0.0289068439384028
"1497",0.053726832465499
"1498",0.00677298408694313
"1499",-0.0754775266436699
"1500",0.0141263388465037
"1501",0.10891052862791
"1502",-0.000660262124063403
"1503",-0.0516335766905619
"1504",-0.0313849797965724
"1505",0.120275470205344
"1506",0.00573006115275356
"1507",-0.000526651771465115
"1508",-0.0153927219889185
"1509",0.0556087118693543
"1510",0.0170066982117619
"1511",-0.0857263704889802
"1512",0.0767959817593021
"1513",0.031378506106917
"1514",0.0131811892824732
"1515",0.00274584085869933
"1516",-0.0131498023136623
"1517",0.0570987654320988
"1518",0.0970662549129702
"1519",0.0388458831808586
"1520",0.0197682009089678
"1521",-0.0049881636794048
"1522",0.00186931769903981
"1523",0.0087354762106692
"1524",-0.00319488817891384
"1525",-0.0131217466743782
"1526",0.00851006678632044
"1527",-0.0163317191283293
"1528",-0.0506086078940567
"1529",0.147642567313551
"1530",-0.0357739924091812
"1531",-0.0662363374374714
"1532",0.0313272360018567
"1533",0.0286482409615105
"1534",0.0216653460897124
"1535",0.00728085101457337
"1536",0.000873362445414837
"1537",-0.0355469826398457
"1538",-0.0301904761904762
"1539",0.0257659825198861
"1540",0.030240656749997
"1541",-0.0320943198977814
"1542",0.00951672327096867
"1543",0.0261768901569187
"1544",0.0587683325224161
"1545",-0.0497510804748619
"1546",-0.0248940677966102
"1547",-0.00488864747419879
"1548",-0.0483197265995823
"1549",0.188640897755611
"1550",-0.0207282149188599
"1551",-0.0792904352297194
"1552",-0.0474572721666996
"1553",-0.0199457690052766
"1554",-0.0386221164271738
"1555",-0.0225434275343531
"1556",0.00281163379796025
"1557",-0.014653564863185
"1558",-0.0231125427823635
"1559",0.0099473778217441
"1560",0.0366087583495449
"1561",-0.104687787081026
"1562",-0.0243766582137465
"1563",0.0117641756062381
"1564",-0.0835003935195498
"1565",-0.0186655432774879
"1566",0.0324604563616552
"1567",0.106569436448538
"1568",-0.244609515000867
"1569",0.304993303998469
"1570",0.0349645223714303
"1571",0.241015907191524
"1572",-0.00401771446833765
"1573",0.0228970891588357
"1574",-0.0216451186448274
"1575",0.00597760117261758
"1576",0.12525043256534
"1577",-0.096427957228556
"1578",-0.108957780539415
"1579",-0.122683352808876
"1580",0.18793234321069
"1581",0.260003616854542
"1582",0.101482140635914
"1583",-0.0633181893204306
"1584",-0.0324127313870238
"1585",-0.083846913248924
"1586",0.181597530993357
"1587",0.00224892202261314
"1588",-0.0883592321351272
"1589",-0.02906148553709
"1590",-0.0737155175855324
"1591",-0.138982868225407
"1592",-0.0311096094405026
"1593",0.0304423635776559
"1594",-0.033065102404051
"1595",-0.0635305402882922
"1596",-0.182162977727946
"1597",-0.0105275629199601
"1598",0.203468979319546
"1599",-0.300542952981977
"1600",-0.105443904818028
"1601",-0.0505883421925402
"1602",0.00538341906926666
"1603",-0.030533079485959
"1604",-0.115472420649532
"1605",-0.0496489329225987
"1606",-0.0461978740801308
"1607",0.0382401567570878
"1608",-0.00294889563858335
"1609",-0.12333264322262
"1610",-0.114402348098917
"1611",-0.0657523809523809
"1612",-0.0658130810634481
"1613",-0.0613269314709733
"1614",-0.0410602185538247
"1615",-0.000193967607409524
"1616",-0.010573285478708
"1617",-0.0197549019607843
"1618",0.0221033154973245
"1619",-0.02857282645922
"1620",-0.0106270460841099
"1621",-0.0973325188352678
"1622",0.0528423189713513
"1623",0.0618137018586962
"1624",0.077637088230843
"1625",-0.0929688231439004
"1626",-0.0596098265895953
"1627",-0.0417101147028154
"1628",-0.0125422369852816
"1629",-0.095464563275722
"1630",-0.0622595537317261
"1631",-0.0252991452991452
"1632",0.0188705717292178
"1633",-0.0324979344533186
"1634",-0.0170082550526616
"1635",-0.021284297400999
"1636",-0.0317331163547599
"1637",-0.00236822001527886
"1638",0.000765755417719537
"1639",-0.0358864488484199
"1640",0.00746031746031744
"1641",0.0162281392783993
"1642",-0.00348837209302317
"1643",0.0035783741734732
"1644",-0.0417021936284009
"1645",-0.0768421904068592
"1646",0.158152983439937
"1647",0.00620366167347551
"1648",0.0326315789473684
"1649",-0.018639871850881
"1650",-0.00741949844190533
"1651",-0.0403647779937211
"1652",-0.00124630004673623
"1653",-0.00756512244579628
"1654",-0.0102161100196463
"1655",0.025168717745137
"1656",-0.0130885997521685
"1657",-0.00306050380601115
"1658",0.0205447103274559
"1659",0.0140377940609332
"1660",0.00144519662280366
"1661",0.000455719276925431
"1662",-0.0102490130580018
"1663",-0.00882104778706762
"1664",0.0445751431666924
"1665",-0.0137057341828419
"1666",0.0159242845339143
"1667",-0.0690573012939002
"1668",0.00953061710745773
"1669",-0.0428762489182598
"1670",0.0204668748972547
"1671",-0.0402738622633911
"1672",0.0610994544691565
"1673",0.00245194969548357
"1674",0.0791383935616223
"1675",-0.00672662133508822
"1676",0.018329039381671
"1677",-0.0216134162209051
"1678",-0.0137421499815293
"1679",-0.0831522960521388
"1680",0.00187923849987747
"1681",0.0316424726798238
"1682",-0.0509090909090909
"1683",0.0170747959353656
"1684",-0.0168700352141512
"1685",-0.0129112869637651
"1686",0.0223628691983123
"1687",0.0177465951300041
"1688",-0.0169505271695053
"1689",-0.0182328190743338
"1690",-0.046218487394958
"1691",0
"1692",-0.0397356828193833
"1693",0.0091751536838242
"1694",0.023365760523684
"1695",-0.0316275764036958
"1696",-0.021651376146789
"1697",-0.0153788447111778
"1698",-0.019047619047619
"1699",-0.00194174757281556
"1700",0.00194552529182882
"1701",0.0364077669902913
"1702",0
"1703",-0.0049648711943794
"1704",-0.0101675767275466
"1705",-0.0107475746623549
"1706",0.00471108547255067
"1707",-0.00478468899521531
"1708",0.0200961538461539
"1709",0.0179093222735413
"1710",-0.0628761922400222
"1711",-0.0142292490118577
"1712",-0.0565356856455493
"1713",0.0201869953251168
"1714",0.00916475734222047
"1715",-0.0246646026831785
"1716",0.0111099354565654
"1717",-0.0413352867308498
"1718",-0.00927846304988532
"1719",-0.0150947553988542
"1720",0.0310996755789238
"1721",-0.0172507323424108
"1722",0.0874365202031354
"1723",-0.0106598984771573
"1724",0.00974858902001029
"1725",-0.0377032520325204
"1726",0.0363290738198331
"1727",-0.0462651584632629
"1728",-0.0492573992947964
"1729",-0.0249494268374916
"1730",-0.116067312125403
"1731",-0.00221671665145393
"1732",-0.0256142185049659
"1733",-0.0574034334763949
"1734",-0.0263232783153101
"1735",0.176823030834429
"1736",-0.0372531975661244
"1737",0.162517735070295
"1738",-0.0230777765449906
"1739",0.0972174900624645
"1740",-0.0167684504709658
"1741",-0.00357932413938298
"1742",0.0717379820390913
"1743",0.0252365930599369
"1744",-0.000480769230769203
"1745",-0.0116402116402117
"1746",0.0473038738563364
"1747",0.00650557620817847
"1748",0.0110803324099723
"1749",0.00593607305936078
"1750",-0.0172492056286882
"1751",-0.00785219399538101
"1752",-0.053072625698324
"1753",-0.0215339233038348
"1754",0.00482363581549583
"1755",-0.000100010001000009
"1756",0.0402080416083216
"1757",0.0399038461538462
"1758",0.00693481276005548
"1759",-0.0234159779614326
"1760",-0.0597085096379877
"1761",0.083
"1762",0.0295475530932595
"1763",0.0582959641255605
"1764",0.0309322033898306
"1765",-0.00189066995478836
"1766",0.00658870037885025
"1767",0.000572737686139808
"1768",0.0573227573799984
"1769",-0.00232018561484928
"1770",-0.00155038759689914
"1771",0.0271739130434783
"1772",-0.0249433106575965
"1773",0.00581395348837209
"1774",0.0287475915221579
"1775",-0.0112376385975427
"1776",0.00924382482194271
"1777",-0.0487987987987987
"1778",-0.0221783741120758
"1779",-0.0081523932520785
"1780",-0.0071614583333333
"1781",-8.1967213114796e-05
"1782",0.0123780637757194
"1783",-0.00388663967611339
"1784",-0.0346285156885059
"1785",-0.0382283597170765
"1786",-0.0238136928734022
"1787",0.0581165919282512
"1788",-0.025258518392948
"1789",0.00208695652173909
"1790",0.0170079833391184
"1791",-0.0386518771331058
"1792",0.00798792935120255
"1793",-0.0182266443603064
"1794",0.00717488789237666
"1795",0.0321460373998219
"1796",-0.0294193771029247
"1797",-0.131111111111111
"1798",0.0763171355498721
"1799",0.111966543104268
"1800",0.188135738097273
"1801",0.0398561151079136
"1802",-0.071468105714681
