"","PC1","PC2"
"296",-1.18419053120685,0.0732533758419199
"297",-1.18493852214818,0.0737871669773277
"298",-1.18519871135676,0.073836023970681
"299",-1.18704731605113,0.0746396119934502
"300",-1.18663603146983,0.0741361739688347
"301",-1.18649673308139,0.0725142081126053
"302",-1.18857619565721,0.0722714900949427
"303",-1.19031968708508,0.0724701198331257
"304",-1.18736850413725,0.0721279193421516
"305",-1.18875458628709,0.0726732863589593
"306",-1.18821054268914,0.0721310567688158
"307",-1.18780811791531,0.0724846455821853
"308",-1.1899153486388,0.0740152527897965
"309",-1.18869883678677,0.073591510912476
"310",-1.18861320073332,0.0735157183352505
"311",-1.1888213730114,0.0730609249682069
"312",-1.18802882167047,0.0728193963935285
"313",-1.18841789889123,0.0730863236777919
"314",-1.18855757961794,0.0726143627180436
"315",-1.18938663300183,0.0730298426412288
"316",-1.18979452919018,0.0726186315166497
"317",-1.19074640786411,0.0731310243255371
"318",-1.19010736098993,0.0726629231116848
"319",-1.18989452243392,0.072424414865883
"320",-1.1900528708445,0.07184184853877
"321",-1.19066719666159,0.0720008108377163
"322",-1.19104136787782,0.0725353923155032
"323",-1.19180579376896,0.0724953078190345
"324",-1.1924719862451,0.0730078982021758
"325",-1.19299080678899,0.0731097561275503
"326",-1.19294288356805,0.0723377961819269
"327",-1.1923182893294,0.0721935285775454
"328",-1.19315306897387,0.0718295278157765
"329",-1.19367063910936,0.0708380928741721
"330",-1.19334743045565,0.0706973117967526
"331",-1.19352448722464,0.0711993720393709
"332",-1.19429191768908,0.0707904497117036
"333",-1.19477059433979,0.0705503824537499
"334",-1.19619020830628,0.0708474467413905
"335",-1.19492487936361,0.0706671165859175
"336",-1.19586335208296,0.0706700697193166
"337",-1.19732515815856,0.0705008302067863
"338",-1.19657657702259,0.0705528953696242
"339",-1.19758127023419,0.070142805369576
"340",-1.20223458441859,0.0722262026678542
"341",-1.20001555383633,0.0729915064533334
"342",-1.19740463898415,0.0728953264517118
"343",-1.19713950960591,0.0725919697487812
"344",-1.19681545143677,0.0724835311709124
"345",-1.19749181920809,0.071810168471317
"346",-1.19665140753059,0.0713316023731773
"347",-1.19662350311462,0.0715268530090441
"348",-1.19657527969457,0.0713660157002995
"349",-1.19687879387305,0.0716300919812622
"350",-1.19755042416531,0.070997073230341
"351",-1.19667084840507,0.0705684266135794
"352",-1.19729966480088,0.070216705424395
"353",-1.19638036972587,0.069835027758314
"354",-1.19652301021297,0.0693502087033203
"355",-1.19640084217562,0.0694709314627758
"356",-1.19655938793927,0.0701160442433231
"357",-1.19714112818981,0.0697174574832491
"358",-1.19376273023212,0.0654894519669769
"359",-1.19277403923208,0.0657805758327838
"360",-1.19382093604883,0.066174241913682
"361",-1.19425177406797,0.066389893338805
"362",-1.19410570126774,0.0658685312520671
"363",-1.19180123880702,0.0649510600103942
"364",-1.18879872747371,0.0641319158224705
"365",-1.18915434395872,0.0641385327307639
"366",-1.18906600337281,0.0641551974342814
"367",-1.18851869943282,0.0633904798842133
"368",-1.1863620759128,0.0618121478210741
"369",-1.18318702292358,0.0614367233228587
"370",-1.17566614798665,0.0571126904317639
"371",-1.18221765990807,0.0610856069727499
"372",-1.18973043551581,0.066947620167516
"373",-1.18871935459869,0.066053471527434
"374",-1.18629185929195,0.0644928084007175
"375",-1.18443018006438,0.0627012447776921
"376",-1.18144362667121,0.062675851929913
"377",-1.18933146694226,0.0671852824745655
"378",-1.18700461186102,0.0646784521872423
"379",-1.18693760056937,0.0654492760220939
"380",-1.18675888494264,0.0656757187456207
"381",-1.18683388589556,0.0659308425536639
"382",-1.18660686136601,0.0651712699354292
"383",-1.18285117520935,0.0630470718094145
"384",-1.18389140423736,0.0638909498341154
"385",-1.18107650447071,0.0620162743947968
"386",-1.18111840012844,0.0616338183898053
"387",-1.18042921122159,0.0622544301951162
"388",-1.18078600349483,0.0620444337126814
"389",-1.18060782768737,0.061747613412045
"390",-1.18360612315641,0.0632743001780198
"391",-1.18384033033795,0.0634122562653761
"392",-1.1818659360864,0.0614630473434915
"393",-1.1810665116829,0.0607477680582209
"394",-1.18112298896389,0.0609281819271791
"395",-1.18115362344587,0.0606006102834521
"396",-1.17858103507323,0.0591298489947854
"397",-1.17798673212872,0.0586653901652947
"398",-1.17848841361412,0.0593170642900157
"399",-1.17767912501386,0.0584921553302578
"400",-1.17607944287136,0.0573385882410867
"401",-1.17561692472144,0.0577094877670166
"402",-1.17656435993536,0.0579170048127886
"403",-1.17658821019328,0.0583475002155224
"404",-1.17574808213828,0.0579330028962937
"405",-1.17579528216814,0.0577009709692552
"406",-1.18002559784412,0.0602646208855278
"407",-1.17709972910334,0.0585499788826343
"408",-1.17623523406695,0.0581842478651127
"409",-1.17740173967645,0.0588083012572144
"410",-1.17758074240163,0.058827534580252
"411",-1.17199374813961,0.0566577485036296
"412",-1.169669214639,0.0542919203394107
"413",-1.16990627574455,0.0539752296607541
"414",-1.16957675428197,0.0531453082596846
"415",-1.16773445264043,0.0507813681531543
"416",-1.16545070251396,0.0498975869102005
"417",-1.16795690344491,0.0516759658720634
"418",-1.16785777003773,0.0516929819254675
"419",-1.16671853754698,0.0505463519875354
"420",-1.16064264890998,0.0461651199868133
"421",-1.15847894828475,0.0435936447185461
"422",-1.15583169843132,0.0421738479811369
"423",-1.15230979404907,0.0410315388996468
"424",-1.15022921244153,0.0404156769355895
"425",-1.14157219953152,0.0339253701328194
"426",-1.12275311357039,0.0198495896303268
"427",-1.11685955402998,0.0193378154361976
"428",-1.10596423057839,0.0120225488871663
"429",-1.11575766723316,0.0180586117764429
"430",-1.11680443667239,0.0194627174148183
"431",-1.10843353612543,0.0132509156041755
"432",-1.11043256244266,0.0155678809365802
"433",-1.12333892952448,0.021949779342
"434",-1.10428211661614,0.0076585828139773
"435",-1.1042651725811,0.00899871520451662
"436",-1.05854242417271,-0.0257731926378018
"437",-1.04845136615779,-0.0310912744114832
"438",-1.03843217619982,-0.0307499710389683
"439",-1.01597569117329,-0.0497911912808793
"440",-0.988996851600284,-0.0623651027002509
"441",-0.982312336886244,-0.0511519060693383
"442",-0.969050169822505,-0.0650700218687871
"443",-0.968724396169923,-0.0796975032910855
"444",-0.953892554069206,-0.0780980890430856
"445",-0.965884389116445,-0.0682564206410473
"446",-0.972778220990083,-0.0623965986315241
"447",-0.965170806271475,-0.0694557121695783
"448",-0.959606460385117,-0.0605400869669336
"449",-0.942469054106666,-0.0599618271768357
"450",-0.961899086635713,-0.0527379995073777
"451",-0.96308171331247,-0.0503005418200442
"452",-0.982291616638885,-0.0363785035223491
"453",-0.974540710418908,-0.0406400437608082
"454",-0.973350124443935,-0.0352958669127318
"455",-0.959920867723445,-0.0367141692151702
"456",-0.968370870374365,-0.010847017843774
"457",-0.972796746867569,-0.00409576796206734
"458",-0.945764520830626,0.0851302716480998
"459",-0.973620728052777,0.015711867507601
"460",-0.95221985676386,0.0152833913306789
"461",-0.919990627075261,-0.0167359242870992
"462",-0.952129472890075,0.000249935442826255
"463",-0.954731290934906,0.0122048252487645
"464",-0.945327497138548,0.00375026300452175
"465",-0.962532194805588,0.0122873920135677
"466",-0.965116962366808,0.0142215354016971
"467",-0.968078394683813,0.0141168771610831
"468",-0.936272792651165,-0.00384650348211524
"469",-0.924464527675077,-0.00920170641572293
"470",-0.927421380658642,-0.0129266338614377
"471",-0.919042043331719,-0.0165287454203696
"472",-0.919782602386805,-0.0191511170146077
"473",-0.922838877131375,-0.0163896193352233
"474",-0.926879245376909,-0.0114123104220019
"475",-0.938918992336349,-0.0118836038224771
"476",-0.934296262475782,-0.0142211325205046
"477",-0.925086996834754,-0.013049574296581
"478",-0.912339590271662,-0.0286016662912094
"479",-0.905463149135741,-0.0340515142716554
"480",-0.902752868610148,-0.0342305627194596
"481",-0.901071678344206,-0.0332178348266558
"482",-0.895951336096577,-0.030970714962992
"483",-0.865996751444658,-0.0332645762569698
"484",-0.839904859749392,-0.0120232515569644
"485",-0.797156607404898,-0.0261792708919829
"486",-0.789302661791399,-0.0215158382214414
"487",-0.798903601146768,-0.0122457634021844
"488",-0.802492174675514,-0.00974476349943559
"489",-0.750026309420867,-0.0262729093503778
"490",-0.684638639095232,-0.00274634999294371
"491",-0.650863066515821,-0.00345936894445925
"492",-0.614358774542397,-0.00169720969212037
"493",-0.550133511280022,0.0512546440787807
"494",-0.51155165029336,0.168114822759905
"495",-0.546847592640668,0.0929397048945684
"496",-0.510304272965146,0.153554876399434
"497",-0.521674619037323,0.15367984820184
"498",-0.528253691231984,0.220897008964467
"499",-0.506545344399611,0.217144264845171
"500",-0.497159850845681,0.230515871308056
"501",-0.463483188625524,0.337464351404035
"502",-0.41743483891364,0.474295538545271
"503",-0.347430581735265,0.560222308482962
"504",-0.322678213971987,0.503579799880688
"505",-0.302247686476972,0.429778133506219
"506",-0.274994678987102,0.470210937816714
"507",-0.261563085439971,0.437722875891
"508",-0.242858641823943,0.36798128400307
"509",-0.129746694717635,0.359401886734591
"510",-0.0834426069200525,0.263455573607367
"511",-0.263479985241569,0.242609822122173
"512",-0.286423521032412,0.342248610322175
"513",-0.407984695665719,0.24222640841172
"514",-0.336014809534105,0.260621784644181
"515",-0.267270210697101,0.249854137186018
"516",-0.241434321843557,0.200863868843745
"517",-0.152084146094032,0.252198060208991
"518",-0.0491177889987688,0.411907261573596
"519",-0.0718731886503779,0.315500286582172
"520",-0.083122375926471,0.317261411918378
"521",-0.0391699134605419,0.319467339934975
"522",-0.015940347964363,0.289838068285855
"523",-0.0034025574795237,0.291668087432159
"524",-0.0430381114935771,0.288230647884424
"525",-0.00901141075065787,0.296976365239534
"526",0.0227945702005638,0.285711186612992
"527",0.106471970669175,0.243898725337066
"528",0.210543591412023,0.192984891104748
"529",0.220408285743042,0.203688097323321
"530",0.259956377798465,0.206391863043458
"531",0.143684399837411,0.232099366888115
"532",0.121747795938799,0.201635917509293
"533",0.1800593541598,0.184663260261371
"534",0.322461407095306,0.117991496339428
"535",0.307158099230286,0.119212125503284
"536",0.376084604240019,0.119183814595186
"537",0.370765967265687,0.189441216556464
"538",0.260689346774678,0.138297427673635
"539",0.274564851467079,0.135566530185669
"540",0.306546436010883,0.15786367703766
"541",0.215841578625697,0.156400503885829
"542",0.123789091595931,0.135469957818104
"543",0.0301256932513231,0.138547143186334
"544",0.139082864693594,0.14506542780161
"545",0.222311355378131,0.142986891010962
"546",0.141848936449803,0.13699292147197
"547",0.107808433400061,0.118151885818548
"548",0.0332279641927992,0.125726995161742
"549",0.127363508225833,0.128256098843612
"550",0.15744393251331,0.08783374445311
"551",0.209137273876918,0.0207221581539496
"552",0.240633320892953,0.00223711564584793
"553",0.230496222489037,0.00589753979330335
"554",0.0974834817020021,0.0173944471298324
"555",0.173419266703962,-0.0384207821642317
"556",0.113847743837484,-0.0130538529890471
"557",-0.0502174736898745,-0.0371668697482396
"558",-0.116822228006581,-0.0362814670197711
"559",0.0122525012644688,-0.0377607746353775
"560",-0.0524972066235899,-0.0233097420386218
"561",-0.114244994640336,-0.0093800091016578
"562",-0.237918472944667,0.0128272132229462
"563",-0.294636645578895,-0.0359523722832056
"564",-0.159968514706081,-0.0173122250877411
"565",-0.0712483234010199,-0.0131153716860057
"566",-0.171336392338973,-0.0283352322943125
"567",0.0013780363867889,-0.035613949254782
"568",-0.0216149543791797,-0.0582478635190792
"569",0.043205841070292,-0.0484731750125017
"570",0.0227661922346082,-0.0384588399568844
"571",0.0357389719526528,-0.0688909774969497
"572",-0.054246922801811,-0.0787438444543765
"573",-0.0620707840277841,-0.0794780710285629
"574",-0.0600463506365755,-0.0805791991575697
"575",-0.118004250232119,-0.0777415501995041
"576",-0.0792501230587439,-0.0695993285942811
"577",-0.130918591342827,-0.0577192218528045
"578",-0.100899834000814,-0.0708165386458527
"579",-0.0227512005609474,-0.0597239291578584
"580",-0.0572805036184507,-0.0630081125865199
"581",-0.0250237804663905,-0.0685493023809868
"582",-0.0290841282408928,-0.072208607658628
"583",0.0691009942561381,-0.0715402296593134
"584",0.0729606975308816,-0.0699118095811525
"585",0.0981258946433076,-0.088185569516243
"586",0.199304656834534,-0.075976480015976
"587",0.164987787652966,-0.0860911104385364
"588",0.164461255757311,-0.090407644255159
"589",0.18941986501634,-0.102701812228062
"590",0.171493958380786,-0.107982547569448
"591",0.125917004672716,-0.105262110111408
"592",0.138177086871834,-0.103891438947589
"593",0.0929952187028978,-0.117830972729058
"594",0.179001954046328,-0.158849456140826
"595",0.179851055659898,-0.168656640390351
"596",0.164209492163006,-0.169426813805067
"597",0.264723714960733,-0.267081421149373
"598",0.294150566468854,-0.265643598774473
"599",0.375956766831784,-0.187744754424599
"600",0.422276343664723,-0.106289339873352
"601",0.484727664651027,-0.139759094293791
"602",0.481258935884892,-0.207976407526275
"603",0.496971452387503,-0.215060471851634
"604",0.645288764526817,-0.356523474941922
"605",0.668197487681174,-0.371661910572598
"606",0.692800688487142,-0.323891766474109
"607",0.745815009483826,-0.343867693826364
"608",0.816308236738055,-0.349244591601613
"609",0.92271738459868,-0.349851297935446
"610",1.05269503942275,-0.468528775654798
"611",0.802759509402075,-0.405789730567811
"612",0.824987631728704,-0.407513025660285
"613",0.561068384925922,-0.341406892111205
"614",0.658187496037476,-0.363147949203743
"615",0.808048942274488,-0.410991842744871
"616",0.783393436107539,-0.408787625833587
"617",0.637045234600209,-0.376977502619142
"618",0.607021061790119,-0.354662314308195
"619",0.574555660973452,-0.323406090422321
"620",0.56453949700322,-0.325334946283194
"621",0.5523722920019,-0.336029104839043
"622",0.428407402983476,-0.294567091006334
"623",0.0808857536475134,-0.170299775092718
"624",0.290490331375845,-0.247329283050763
"625",0.306935719705622,-0.274704608232078
"626",0.325686446579076,-0.288744556710061
"627",0.486631563097941,-0.325390901888592
"628",0.410214825993425,-0.310071196872245
"629",0.42889159382701,-0.334474525287279
"630",0.312404362151264,-0.31042080714371
"631",0.355177342762678,-0.332649306276813
"632",0.429613831178621,-0.339289414535261
"633",0.367165665524035,-0.302612007780397
"634",0.467184985577995,-0.339906940061979
"635",0.449891023411024,-0.321938880748599
"636",0.559852617308011,-0.31867374619357
"637",0.509611442626821,-0.310585631071217
"638",0.445680240871987,-0.289936322431162
"639",0.487216815180214,-0.298423711938893
"640",0.471949127640821,-0.259284843190919
"641",0.426423141760734,-0.247929997874189
"642",0.385468083966809,-0.221110277926536
"643",0.406497610368494,-0.209726542640052
"644",0.447443557078973,-0.167485980129089
"645",0.469439281464476,-0.177817512803375
"646",0.495431597105485,-0.176569603404035
"647",0.527081363891547,-0.0887674837690195
"648",0.412163869850507,-0.0996593890914907
"649",0.443349251260025,-0.0998582206285489
"650",0.471486190340508,-0.101940006002054
"651",0.501981679763706,-0.173623695473782
"652",0.60480561054055,-0.165884405984679
"653",0.651249716162929,-0.213765561959319
"654",0.656628628895627,-0.193365237450203
"655",0.626103685744392,-0.192860264053013
"656",0.517220178136708,-0.21458390675885
"657",0.501845606523405,-0.241736012094035
"658",0.476910164549873,-0.239856323476816
"659",0.454511036729063,-0.244350961446797
"660",0.416222733774596,-0.213923282122722
"661",0.380683372489378,-0.217480442879705
"662",0.350850294575007,-0.235304707438592
"663",0.412064953433323,-0.233423430635235
"664",0.405818620598047,-0.232524881920493
"665",0.396992941591655,-0.227742714054504
"666",0.384765460091642,-0.221484366504262
"667",0.35891435761593,-0.210256986149939
"668",0.416281659314426,-0.231093631889445
"669",0.421995237817862,-0.229033440303635
"670",0.391743323736335,-0.223039150335925
"671",0.325974502263391,-0.212213046744096
