"","PC1","PC2","PC3","PC4","PC5"
"288",-0.198371818085952,0.185409846349804,0.0794950714604995,0.113363288259157,0.102012303113795
"289",-0.215551233467771,0.197870332522977,0.0841155563835501,0.110593306862711,0.127347193505152
"290",-0.317330199207942,0.221711276395238,0.0672097575661089,0.147586509141757,0.116311955441094
"291",-0.331300955133102,0.240826286384902,0.0777408082227742,0.127203763735571,0.109912723806589
"292",-0.339018686278343,0.259818407396792,0.0628825958298113,0.130147762327034,0.136488381138439
"293",-0.327458213483192,0.29991005431042,0.0547996653050365,0.119605865773933,0.192869959399774
"294",-0.357548023719401,0.286933869978998,0.0524405436423925,0.118304679796014,0.224118575439089
"295",-0.388065498926128,0.294913628563473,0.0481927232211602,0.125512648768713,0.228460567621971
"296",-0.419102586979063,0.308728865347499,0.0303174734160117,0.14649787765174,0.207670385200213
"297",-0.409212798764987,0.250936059554061,0.0488398825968043,0.155313750540855,0.122601653254433
"298",-0.392210796341824,0.274760740319333,0.0485482594040584,0.145900175494799,0.165246980634175
"299",-0.38390192441339,0.289998922311358,0.0429614847608874,0.153040034115323,0.195013623747612
"300",-0.406118138833836,0.273077008756409,0.0541184950485065,0.148907440513695,0.184951745021252
"301",-0.430964359072642,0.265828256945093,0.0553464410037176,0.141813262952911,0.194760913150713
"302",-0.342182765271312,0.312861932152519,0.0605013145781291,0.150315595800079,0.237328514168728
"303",-0.339785840903111,0.306943160999715,0.0650036863632758,0.160590364507465,0.232042626511453
"304",-0.331322748991901,0.343924746412064,0.0586185565912057,0.160302014042405,0.301262257999142
"305",-0.35549075953734,0.384763232814935,0.025246870030833,0.170582437219054,0.369155282993416
"306",-0.326475326308324,0.402974725443115,0.00285939110091807,0.147865301238466,0.426357068585872
"307",-0.250432390942949,0.408290747340952,0.0327375365410019,0.170756786028702,0.417122097661177
"308",-0.250842644023033,0.435952532975554,0.0213292165974026,0.178556381630594,0.460588345750009
"309",-0.258375659114237,0.443139358212775,0.0134608060746143,0.17661769032141,0.46714996566832
"310",-0.297464974075314,0.394291645128878,0.0245499032296239,0.170685525023324,0.394826030675778
"311",-0.22975246669426,0.438157134229767,-0.00550043254220017,0.135290440709351,0.367139036055131
"312",-0.116691307505338,0.472321885401452,-0.00813928696219599,0.177117614158454,0.372800865194942
"313",-0.103550371598679,0.444674039399856,0.0241512573257408,0.182673655044626,0.291675008362784
"314",-0.231393602159283,0.408199646651821,-0.0113997275491604,0.20607688846559,0.212050554779534
"315",-0.180056821962623,0.383610760414315,0.0204285659017131,0.212169879017518,0.132417703996636
"316",-0.057003017389536,0.490308763753815,-0.11132969477697,0.48162559470266,-0.220237955079497
"317",-0.0575052018511366,0.486308817749725,-0.0514898806683142,0.364424978594966,0.00860345032207986
"318",-0.0118925257719502,0.471428547966268,-0.00486951083621562,0.368498883413244,0.0213422703392687
"319",0.0602972856097485,0.547389703343251,-0.0363465972612435,0.370637756056392,0.130404022515168
"320",0.173067235287229,0.601766591873227,-0.0653906228794658,0.303191282422568,0.203829205037376
"321",0.14493965755072,0.58343952779986,-0.0617444280614726,0.342357640186722,0.181342716701524
"322",0.233689974132057,0.606412687702229,-0.0557206779091127,0.385812259568633,0.130792254403467
"323",0.271644602028856,0.616977451377962,-0.0345735710960121,0.354727983490779,0.189015271749274
"324",0.387070834812057,0.656624842198587,-0.0563551507259558,0.437600663970097,0.137225027950491
"325",0.349382668063369,0.659095832243137,-0.0698248299013552,0.464379305734356,0.108039248417851
"326",0.53316558927247,0.727127371508677,-0.10482116016981,0.602791785679504,-0.0362355042765337
"327",0.53573873108913,0.668755170192501,-0.0209196380152882,0.587241762618761,-0.0488694523348133
"328",0.671344359953265,0.642142531084277,0.141956531493976,0.593498776658324,-0.028181922259552
"329",0.902380590094607,0.79591171697836,0.0411328652035688,0.61796221299559,-0.126224464147391
"330",0.920106589819665,0.833112776450171,0.0598556519411824,0.627783537594742,0.0130478703338289
"331",1.00799474092072,0.89072790839399,0.0551309249708045,0.605718138634144,0.0497319700588448
"332",1.03778841938383,0.864801708635358,0.0117318241631269,0.542502391984511,0.103082290398885
"333",0.974953922157386,0.988375157602409,-0.107174729751913,0.70442609834057,-0.0073834562618922
"334",1.13714654575774,1.07899231697579,-0.178698671138936,0.864851991588787,-0.171287396023673
"335",1.38618523696351,1.19399307191521,-0.157988281391145,0.812193311998017,-0.110094457637801
"336",1.35942095344474,1.19276482649884,-0.149649201629258,0.780643283312046,-0.0709242883186703
"337",1.4007400651589,1.22280040512005,-0.141736034021311,0.769547200815938,-0.0111417145188256
"338",1.47068316885928,1.27135206303495,-0.145186759893493,0.757696060190936,0.0301032803130207
"339",1.37645920692323,1.2665909662498,-0.138861093004034,0.72651490703819,0.110423609982816
"340",1.42255597067801,1.48315505609354,-0.20682963775602,0.657505115763713,0.573556480149906
"341",1.69202052584593,1.83190194152336,-0.284190295010407,0.748239539202089,1.09798622267882
"342",1.90647295317804,1.78590636930784,-0.221946322982928,0.524932049551588,0.793264611339027
"343",2.00240597069828,1.72128674549861,-0.111985061408536,0.217510286639252,0.471685024697572
"344",1.86153473315995,1.73280762973528,-0.174923105029952,0.211010043449108,0.606790928011026
"345",2.66103113049154,2.07706372173724,-0.0646318883206182,-0.214186953982759,0.47641040080456
"346",3.82906620120319,2.24099216437587,0.172292829314304,-1.03595699181467,-0.0860842277483825
"347",3.75185436611523,1.89074852758564,0.193417869513093,-0.817128980143836,-0.0748476922054086
"348",4.03901551782311,1.31256314500664,-0.284159979984001,-0.511710128216593,0.0620779883442434
"349",4.10353716381402,1.6351366460727,-0.178066960850711,-0.747596452373428,0.207520380408889
"350",4.44763504251946,1.90928037580537,-0.300764059363074,-0.551754510151953,0.294684733389122
"351",4.67605788461053,2.03499437173374,-0.277797670943642,-0.544128973963144,-0.0140353822109785
"352",5.10376122277031,2.05138810053436,-0.162419759529875,-0.779908345138678,-0.262972137666591
"353",4.90792185597614,1.86668391284154,-0.034134620699236,-0.694787502457997,-0.451558671560442
"354",4.97546493187933,1.95565122991059,-0.342527266047111,0.208570427250745,-1.06575257825318
"355",5.10104523587313,1.18724815233321,-0.64360278661767,-0.0577350629763295,-0.897165949388849
"356",3.99354809602587,0.92586834042465,-0.619430873252095,-0.147708575303742,-0.624330973354679
"357",4.35302134145983,1.06800915505599,-0.579393182393833,-0.214331885486037,-0.700417278547702
"358",4.06568387516684,0.979957207415503,-0.542863623439405,-0.235719627361847,-0.640285753642931
"359",4.13553620885483,0.939938222046529,-0.440650562457985,-0.136165712171948,-0.638663562918081
"360",4.62003245472395,1.08580364404849,-0.564857874810001,-0.0684115846887339,-0.47752561432519
"361",4.5284017535996,0.766398286504187,-0.69418637321753,-0.0302249933691913,-0.339222076410832
"362",4.30990397084,0.535012375173423,-0.756423436859958,0.0124179345954988,-0.378698747298769
"363",4.85759286161678,-0.519694459383841,-1.33996876914967,-0.00648289354908668,-0.111756036169068
"364",4.14830011345791,-0.794956729346478,-1.22528703616936,-0.0181685068938741,-0.0375574054266811
"365",4.64054525045736,-0.769284911491655,-1.31138373467202,0.0125398899398122,0.0263955921724777
"366",4.67728477358686,-0.932720974157849,-1.33572460774761,0.0377599020623356,-0.0188340512514766
"367",5.45034049351808,-0.888244841947041,-1.3498081535215,0.104489773389134,-0.135942952318449
"368",5.97665979851769,-1.77262495188523,-1.65692914650768,0.126079936445588,0.199711106195583
"369",5.93379395368137,-1.79925402854828,-1.64453229720192,0.17619514989032,0.24641866226589
"370",5.931102087514,-1.31519146263804,-1.3830244180369,0.131049998391669,0.521569845460654
"371",6.44330012833522,-1.37119156604562,-1.46833760965737,-0.058582524009294,0.321499520419034
"372",6.57924021365302,-1.78721422950883,-1.28789392646107,0.0663471320265562,0.242863811033527
"373",5.9413451681063,-1.50869264440317,-0.782271737762543,0.12851418124505,0.147726120785145
"374",5.80208347366451,-1.17485564145628,-0.0666976980139793,0.40552049604685,-0.0563038460430734
"375",5.69978849511145,-0.92468607318617,-0.0657994669651232,0.352182425627686,-0.0153362509225704
"376",5.08949103364625,-1.12361949107777,-0.207957035020385,0.289793139635669,-0.0166949364185729
"377",5.51723936312571,-1.24023058564521,-0.0364660197283517,0.381601508173265,-0.0201828152803857
"378",5.91799315207255,-1.17243167296435,0.26470977602578,0.346289230391264,-0.129683928134938
"379",5.40739343411843,-1.10853723030683,0.456792273872855,0.374264767047664,-0.012131930813005
"380",5.01998488807494,-0.855639397947785,0.471495121680396,0.269816347378989,0.0722643809828434
"381",3.46174825998597,-0.449499048990458,0.586425551409328,0.251682179638497,0.0621808121175356
"382",3.65255923680256,-0.620090432400896,0.323651335365839,0.255037038845214,-0.0260105425615269
"383",3.91581507690945,-0.965446762795249,0.0182407504625448,0.232385294865504,-0.00441658492486102
"384",4.00082020951944,-0.880144193772632,0.0791944038362633,0.289675192359284,-0.00507167733264219
"385",4.5408759653159,-0.764076412496245,0.243135627509392,0.358344411196,-0.00874101661715093
"386",3.82830757646002,-0.660266441233835,0.295930916325724,0.292178197542059,0.00116624562175538
"387",3.50909663724917,-0.734043677111763,0.263334510131334,0.25625409975343,0.0211802123177996
"388",3.47919854290308,-0.722215295770951,0.224243761974795,0.255793488207244,0.0380231788331188
"389",3.72150064890878,-0.725604197387174,0.362293742589596,0.348545943521124,0.078052729838619
"390",3.62293038170639,-0.64826154636569,0.380803595625437,0.364961701212262,0.00999481835191224
"391",3.50575638826112,-0.542748673948208,0.483751448900047,0.389437029871636,0.00450476791072874
"392",3.65929430713318,-0.562920320501273,0.627537223309584,0.386180968558608,0.0593289678460638
"393",4.11884816986917,-0.776390059142934,0.769427498395468,0.418151161759027,0.0354855518277772
"394",3.75197735445962,-0.725606017397996,0.750445007022374,0.409999744545606,0.0614327563207451
"395",3.1317752675229,-0.636352280213763,0.736539486867207,0.319228141012155,0.0484349477013633
"396",3.25309809752129,-0.699039598732139,0.805148489523673,0.413860675836416,0.0514945387280136
"397",2.61155372965631,-0.594144395407388,0.861917824249772,0.419168907103019,0.0447319899012182
"398",2.2927380592825,-0.496746579038981,0.653549698370615,0.394756405318052,0.0663839278874718
"399",2.69079684209385,-0.475624057605821,0.708582648681207,0.210454800266464,-0.0402074767184171
"400",2.0490146879191,-0.365413437720625,0.582631131377478,0.0725902091017192,-0.0390037505307246
"401",1.34424120123869,-0.331196347809095,0.481861597328837,0.0182294988731615,-0.0312070229844558
"402",1.82204547462186,-0.338836276782529,0.558560285865842,0.0509539876244079,-0.0769073459733504
"403",1.69825159395902,-0.264509077932329,0.519456855705686,0.0647494069369921,-0.0930603526099893
"404",2.10178234547093,-0.235650325590051,0.525355372500429,0.148571933647737,-0.167356279061629
"405",2.48439375015461,-0.386938844831222,0.527070742457867,0.100161512184924,-0.160317313302919
"406",2.46987577177713,-0.568948992767048,0.350155778126236,0.145914116613736,-0.106772841467041
"407",2.1918617001107,-0.547946799513676,0.375923310333236,0.0787670725429385,-0.0838698729252232
"408",2.54831984780732,-0.555623519537204,0.387679328996263,0.0736977102816767,-0.0418461212886895
"409",2.38154361105436,-0.522635343029986,0.408750589343395,0.0347642148863269,-0.0643287457455208
"410",3.13862011607405,-0.486168883010104,0.413694116726009,-0.285101262393916,-0.220383607688361
"411",3.26701708501643,-0.361860077728051,0.427565911338542,-0.3228011723454,-0.207049946087231
"412",3.33546540821844,-0.336200171726465,0.457498785196019,-0.38801716277734,-0.204141603810601
"413",3.6130415961003,-0.329721382502505,0.41471126602593,-0.278847863976553,-0.124176351510406
"414",3.19750829740061,-0.274723555198183,0.421874707576363,-0.268126112486697,-0.113883530025985
"415",3.4520626339075,-0.214828583550138,0.394254070384759,-0.240986837781294,-0.0852484429192462
"416",3.29308889931126,-0.0569672965845833,0.3765866895464,-0.417621019855695,-0.0485711347009071
"417",2.93758322866009,-0.0569359215213666,0.365007434041796,-0.312131511901609,-0.0844669930358763
"418",2.62487399693772,-0.0793446098512087,0.366061719758276,-0.228178344618192,-0.0828968373141718
"419",2.85319687494071,-0.12404707707039,0.447211920074794,-0.320686796760497,-0.0649519076990931
"420",2.67972567666271,-0.135819879904175,0.483311063678775,-0.410716299443345,-0.0747590926910064
"421",2.7500482646941,-0.119629748960103,0.513008504272691,-0.525141372259453,-0.136632758117029
"422",2.93249172179337,-0.079365991982675,0.505883434718529,-0.441696770351346,-0.0695240520571759
"423",2.92665008653907,-0.0702136362403364,0.517698835548012,-0.416863744828418,0.00896888724956818
"424",2.72234289149766,-0.0763778675006046,0.527927090644882,-0.348264728675235,0.0512983308070288
"425",2.92806146928384,-0.0210199638256442,0.500972151478857,-0.334803025896422,0.0629442313471482
"426",2.89996923960405,0.024588218839604,0.495195042727507,-0.400251931603312,0.0928530124531739
"427",2.94164981388774,0.0720269814809894,0.472792485633744,-0.353373717272111,0.154093597856429
"428",3.07534176063645,-0.0683444248982786,0.391829868422795,-0.374366812910903,0.166380536504364
"429",2.97320204198791,0.0112012111487728,0.413705500297006,-0.36687077289026,0.159176918524626
"430",2.68990469812776,-0.0414731406023924,0.405615087573975,-0.317245761775675,0.144242134766955
"431",2.31372549937804,-0.0915156226475792,0.365279410762822,-0.392022341189803,0.165627982985608
"432",2.05127494839602,-0.0835309681929213,0.303445964825508,-0.369730000181071,0.119742088775739
"433",2.16825275737726,-0.110169845894208,0.364710973066438,-0.448594980040121,0.0683290711735134
"434",1.94410076657554,-0.0848899147528747,0.315917248871086,-0.421748552753051,0.0369222150403195
"435",2.23679568726872,-0.0313480370530007,0.31996059988601,-0.417473122714217,0.0499872974921133
"436",2.03143214634902,-0.0558044086151258,0.322790152017471,-0.382974662916181,0.0650820130756814
"437",1.98834016639383,-0.0578501309374462,0.317389435078027,-0.383657500884343,0.0977077715166197
"438",1.53665223303505,-0.0500804879519103,0.276885204127269,-0.406637399852451,0.0776192945311829
"439",1.5341519379383,-0.0403820753342024,0.288610148424274,-0.466073676428331,0.0988926712934056
"440",1.53758685196301,-0.00780301142938233,0.257652176628401,-0.459117601694928,0.0727016412943857
"441",1.25554875101248,0.00110968263829969,0.212378061681676,-0.44360706700085,0.107474836055665
"442",1.3042439261005,0.0229400092204887,0.14595071849336,-0.453391595781822,0.153979548950746
"443",1.49838524066992,-0.0188917693969196,0.104071161106499,-0.486506240875655,0.184718036603433
"444",1.58120370761339,0.0783505730539885,0.111669998633212,-0.523061613521355,0.166121951878174
"445",1.57046215186729,0.109962646780837,0.133506102795876,-0.507090946299905,0.150265788384963
"446",1.44023535611725,0.113630148961487,0.129835962383451,-0.514062838376936,0.171259268923846
"447",1.51485517284404,0.182596024116776,0.130544318507084,-0.519359002466096,0.144066892077892
"448",1.36282464392966,0.143679474435992,0.0920994333187392,-0.463273744677728,0.130227455853046
"449",1.35814512032142,0.120801950698145,0.105994063578983,-0.490626436592821,0.13188853421737
"450",1.13045983847698,0.13502892257925,0.0772644468640075,-0.440302109702264,0.151865502700311
"451",0.899817354815415,0.0888185890699232,0.0284177989750964,-0.400636000519479,0.205171738692603
"452",0.889878153666715,0.0915821776590246,0.0141314023020707,-0.373561448017673,0.249454201180437
"453",0.526300898990166,0.0931776409732508,-0.0468646992154793,-0.300377107568322,0.188993612432146
"454",0.506011692745488,0.0561879325091479,0.0110757484400421,-0.367716755513151,0.169001710652638
"455",0.500209928897609,0.0556437050704556,0.0083331812613102,-0.348415424727012,0.197346693586584
"456",0.420128286265148,0.0729385111703433,0.00631778263731284,-0.373411053752995,0.205187028175292
"457",0.520004591268904,0.101655430789561,-0.0163741588050832,-0.370973979153969,0.193038437945582
"458",0.770222248661806,0.0965324075891993,-0.00943888146262098,-0.450515043196233,0.165224898780665
"459",0.457615799000806,0.0692092472030018,-0.00913309125129545,-0.394902575282863,0.178558251374038
"460",0.461463624246461,0.0686839669416079,-0.000470789758771017,-0.395257148160132,0.170471110250456
"461",0.363612516717707,0.0565537423633876,-0.000541927117950966,-0.374374357100454,0.188240130568687
"462",0.454602980443242,0.0741243704712883,0.0108904442592319,-0.371257346149046,0.208633455879691
"463",0.529768701349096,0.0719137922304837,0.0245966876576215,-0.352295727750538,0.204284196143958
"464",0.456609075455387,0.0422971492380382,0.0481496973713516,-0.351457029549178,0.193578044228
"465",0.493140999185624,0.0301800047957559,0.0808265802490071,-0.326455811818369,0.206636829642944
"466",0.604677160735044,-0.0248043786349742,0.0621849418341668,-0.340999813694592,0.20610649095328
"467",1.01264857094515,-0.0562087628791775,0.0642894353578136,-0.314239138755554,0.264076153290822
"468",0.980658063342718,-0.0772497610562282,0.0680928824617399,-0.281615139649795,0.285231183854204
"469",1.01657524857688,-0.0592718366447351,0.0820300006948268,-0.271826720010365,0.290004584967455
"470",1.21406056918485,-0.0896375259596657,0.0829225284363243,-0.26575981762615,0.296692051491385
"471",1.07728733219703,-0.084811432687696,0.0766778854071375,-0.279427798671464,0.287443138851501
"472",1.06381120503825,-0.0700223412992787,0.0694430920900964,-0.320853654932406,0.241809808357726
