AAPL.Close,AXP.Close,BA.Close,CAT.Close,CSCO.Close,CVX.Close,DIS.Close,GE.Close,GS.Close,HD.Close,IBM.Close,INTC.Close,JNJ.Close,JPM.Close,KO.Close,MCD.Close,MMM.Close,MRK.Close,MSFT.Close,NKE.Close,PFE.Close,PG.Close,TRV.Close,UNH.Close,UTX.Close,V.Close,VZ.Close,WMT.Close,XOM.Close,DWDP.Close,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157.479996,84.290001,234.880005,112.849998,31.469999,109.230003,101.989998,25.200001,224.149994,154.880005,141.839996,35.869999,133.100006,91.419998,45.59,157.300003,205.979996,62.380001,72.5,58.970001,33.25,91.339996,128.179993,193.020004,116.889999,100.089996,48.060001,80.400002,78.209999,63.259998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159.850006,85.470001,237.149994,113.709999,31.84,108.709999,101.400002,25.360001,227.360001,154.259995,142.320007,36.34,133.479996,92.489998,45.799999,157.259995,207.369995,62.669998,73.589996,59.779999,33.310001,91.650002,128.789993,193.710007,117.150002,101.870003,48.779999,80.699997,78.230003,63.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161.600006,86.790001,239.169998,113.650002,32.09,108.57,101.510002,25.139999,227.589996,150.169998,142.070007,36,133.380005,92.730003,46.189999,157.619995,207.179993,62.5,73.220001,58.560001,33.380001,92.199997,129.050003,194.5,115.959999,102.629997,48.48,80.769997,78.040001,63.669998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160.949997,87.389999,237.589996,114.120003,32.34,106.839996,102.199997,25.1,225.610001,152.25,142.5,35.810001,134.169998,92.089996,46.200001,158.899994,207.919998,62.700001,73.650002,58.540001,33.360001,92.440002,129.470001,193.770004,118,103.32,48.41,80.980003,77.470001,63.939999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157.860001,86.089996,235.589996,113.139999,31.040001,105.919998,101.379997,24.75,221.419998,149.669998,140.699997,35.169998,133.039993,90.650002,45.860001,157.889999,205.350006,61.84,72.400002,57.459999,32.950001,92.07,128.190002,192.699997,116.099998,102.160004,47.889999,79.699997,76.260002,63.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157.5,85.379997,235.770004,113.919998,30.370001,106.480003,100.699997,24.549999,222.149994,147.490005,139.699997,35.009998,132.630005,90.739998,45.669998,157.759995,203.529999,61.490002,72.489998,54.950001,32.669998,92.470001,127.889999,190.820007,115.480003,102.510002,47.689999,79.309998,76.639999,63.400002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157.210007,85.300003,235.679993,113.599998,30.68,105.779999,101.169998,24.49,220.789993,149.199997,140.330002,34.919998,133.449997,90.629997,45.68,158.360001,204.550003,61.970001,72.150002,53.610001,32.759998,92.860001,127.449997,192.029999,115.279999,103.220001,48.139999,79.709999,76.379997,63.860001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159.779999,85.300003,239.75,115.82,31.27,106.360001,102.769997,24.6,223.580002,149.910004,141.009995,34.650002,134.699997,91.559998,45.599998,159.639999,205.460007,62.419998,73.160004,54.130001,33.150002,92.790001,127.769997,194.789993,115.690002,104.07,48.349998,80.019997,76.739998,64.779999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159.979996,85.279999,238.089996,114.75,30.92,106.610001,101.5,24.389999,222.740005,149.100006,142.139999,34.66,132.800003,91.669998,45.540001,158.809998,202.669998,62.150002,72.720001,53.610001,33.240002,92.440002,127.160004,194.240005,117.029999,103.18,48.279999,79.959999,76.610001,64.580002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159.270004,85.360001,238.740005,114.779999,31.24,107.440002,101.519997,24.299999,222.990005,148.25,142.940002,34.709999,132.889999,91.519997,45.41,158.410004,202.119995,62.709999,72.690002,53.84,33.23,92.269997,125.57,194.75,115.300003,103.220001,48.310001,78.339996,76.330002,64.349998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159.860001,85.470001,235.889999,115.349998,31.440001,108.230003,102.410004,24.49,222.470001,149.649994,143.740005,34.669998,131.679993,91.889999,45.57,158.820007,202.130005,62.939999,72.82,53.900002,33.389999,92.510002,126.470001,194.360001,115.07,103.349998,48.68,78.629997,76.720001,64.540001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161.470001,85.410004,237.179993,115.07,31.540001,107.760002,102.559998,24.469999,220.350006,151.389999,142.509995,34.650002,131.740005,91.599998,45.419998,159.669998,202.460007,63.32,72.830002,53.73,33.470001,92.470001,123.230003,195.089996,115.330002,103.779999,48.610001,78.029999,76.470001,64.669998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162.910004,85.419998,240.490005,116.010002,31.48,107.860001,102.57,24.440001,219.960007,149.839996,143.139999,34.73,132.210007,91.099998,45.450001,159.380005,202.919998,63.119999,73.050003,52.73,33.5,92.32,123.010002,196.729996,118.699997,103.769997,48.509998,78.769997,76.449997,64.220001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163.350006,85.690002,240.460007,117.550003,31.99,107.730003,102.870003,24.280001,222.419998,150,142.559998,34.889999,131.070007,91.309998,45.389999,159.529999,203.690002,63.119999,74.010002,52.560001,33.450001,91.870003,121.809998,195.880005,119.599998,103.730003,48.119999,78.540001,76.099998,64.900002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,86.099998,239.660004,117.489998,32.209999,107.620003,101.199997,24.549999,223.740005,149.869995,143.029999,35.07,132.369995,90.889999,45.549999,159.970001,204.320007,63.860001,74.769997,52.810001,33.919998,92.269997,121.18,198.899994,119.720001,103.519997,47.970001,78.07,76.330002,66.650002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164.050003,86.139999,240.330002,118.279999,32.299999,108.760002,101.5,25.139999,225.880005,150.779999,144.080002,35.09,131.029999,91.699997,45.779999,159.809998,203.559998,63.830002,73.940002,53.360001,33.959999,92.529999,119.900002,199.75,117.919998,103.900002,47.919998,78.370003,76.57,67.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162.080002,85.309998,237,118.300003,31.620001,109.440002,101.599998,24.75,217.779999,152.929993,143.039993,35.02,129.899994,89.510002,45.919998,159.100006,200.979996,63.619999,73.610001,53.009998,33.799999,92.720001,115.43,199.309998,111.209999,103.010002,47.360001,79.800003,77.18,64.980003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161.910004,85.230003,234.619995,116.980003,31.870001,111.790001,101.5,24.92,218.830002,156.559998,143.820007,35.759998,130.669998,90.110001,45.959999,158.220001,202.050003,64,73.400002,52.759998,33.990002,92.720001,117.730003,198.380005,109.610001,103.18,46.91,80.080002,78.779999,64.870003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161.259995,84.410004,236.309998,117.769997,31.76,111.800003,97.059998,24.02,215.839996,157.929993,142.899994,35.540001,132.190002,88.529999,46.279999,159.899994,204.460007,64.32,74.339996,52.389999,33.990002,92.970001,115.18,198.169998,109.980003,104.559998,46.200001,80.120003,79.029999,64.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158.630005,84.25,238.779999,117.82,31.48,110.779999,97.07,23.82,217.210007,159.660004,142.449997,35.189999,130.979996,88.419998,46.299999,159.710007,205.690002,64.269997,73.980003,52.200001,34.099998,92.839996,119.760002,197.75,109.550003,104.43,46.110001,78.879997,78.82,64.849998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161.5,85.690002,240.589996,118.870003,32.189999,112.519997,97.089996,23.719999,221.059998,158.369995,144.860001,35.77,133.210007,89.790001,46.52,161.529999,209.559998,65.129997,74.760002,53.029999,34.32,93.989998,122.559998,199.580002,109.639999,106.150002,46.299999,79.080002,79.25,66.849998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160.860001,86.550003,240.580002,120.940002,32.41,112.489998,97.889999,23.91,225.949997,159.910004,145.759995,36.09,132.630005,90.889999,46.720001,156.330002,209.639999,65.459999,74.68,53.400002,35.369999,93.510002,122.480003,197.470001,109.860001,106.209999,46.790001,79.610001,79.5,68.519997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159.649994,86.639999,241.929993,119.629997,32.18,114.18,98.82,24.110001,226.559998,160.020004,145.990005,36.330002,132.449997,91.150002,46.869999,157,209.490005,65.449997,75.209999,53.52,35.060001,93.550003,121.510002,198.330002,110.279999,105.830002,47.25,79.860001,79.769997,69.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158.279999,86.190002,245.229996,120.480003,32.189999,114.449997,97.900002,24.26,226.850006,159.380005,145.539993,36.48,134.179993,90.970001,46.110001,157,211.429993,66.120003,74.769997,53.73,35.73,93.550003,119.959999,197.729996,113.139999,106.080002,47.18,79.68,80.089996,70.019997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159.880005,86.989998,249,121.370003,32.439999,114.629997,98.519997,23.93,225.220001,158.399994,144.820007,37,134.449997,91.620003,46.18,156.919998,213.350006,66.160004,75.309998,53.869999,35.360001,93.269997,120.699997,198.179993,113.080002,105.300003,47.860001,80.379997,80.07,69.860001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158.669998,87.870003,253.080002,123.830002,32.52,115.190002,98.099998,24.459999,227.529999,157.809998,144.550003,37,135.380005,92.919998,46.110001,156.679993,213.759995,65.989998,75.160004,53.5,35.549999,93.150002,120.720001,198.190002,112.769997,104.830002,48.09,80,80.089996,69.769997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158.729996,89,252.460007,124.739998,32.490002,116.339996,98.43,24.200001,228.910004,157.660004,144.389999,37.23,135.220001,93.940002,45.98,157.429993,213.559998,65.949997,75.440002,53.330002,35.450001,94.169998,120.580002,194.649994,113.650002,105.410004,49.34,80.050003,80.220001,70.050003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156.070007,88.43,255.460007,124.849998,32.599998,116.370003,99.209999,24.32,229.789993,158.679993,145.880005,37.07,133.220001,94.599998,45.779999,159.880005,210.509995,65.790001,74.940002,53.560001,35.990002,94.400002,121.910004,195.75,114.099998,104.970001,49.48,80.5,80.550003,70.410004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153.389999,88.419998,256.040009,124.790001,32.700001,116.470001,98.889999,24.75,231.289993,159.190002,145.259995,37.200001,131.75,95.029999,45.400002,159.029999,210.440002,65.599998,74.209999,53.189999,35.970001,92.639999,121.489998,195.210007,114.5,105.309998,48.939999,80.010002,79.889999,70.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151.889999,88.400002,256.450012,124.43,33.369999,117.290001,98.599998,24.870001,231.029999,159.970001,145.130005,37.18,131.389999,94.830002,45.490002,158.910004,210.759995,65.129997,74.410004,53.240002,35.959999,92.239998,122.040001,193.029999,115.010002,105.559998,49.900002,79.529999,79.919998,69.959999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150.550003,88.209999,254.320007,124.32,33.720001,117.989998,99.57,25.110001,230.259995,161.100006,145.869995,37.16,131.169998,94.120003,45.689999,156.259995,210.729996,65.18,73.260002,53.23,35.509998,92.720001,122.669998,191.75,114.290001,103.019997,49.900002,79.150002,80.980003,70.339996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153.139999,88.690002,253.699997,124.510002,33.759998,117.519997,98.629997,24.93,229.940002,161.259995,146.559998,37.470001,130.940002,93.699997,45.57,153.350006,211.029999,64.760002,73.260002,53.700001,35.299999,92.650002,122.57,192.699997,114.720001,102.940002,49.509998,79.389999,80.889999,69.349998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154.229996,89.489998,255.279999,124.519997,33.48,117.449997,99.239998,24.370001,234.759995,160.919998,145.660004,37.540001,129.75,95.18,44.639999,154.050003,209.479996,64.57,73.849998,52.669998,35.450001,90.870003,122.589996,194.490005,117.18,103.889999,49.509998,79.290001,81.43,68.800003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153.279999,90.139999,254.270004,125.230003,33.349998,117.620003,98.050003,24.24,235.470001,162.360001,145.660004,37.830002,129.470001,95.379997,44.91,157.490005,209.550003,64.290001,73.870003,52.630001,35.599998,90.889999,122.800003,196.100006,115.839996,104.580002,49.41,78.949997,82.190002,69.059998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154.119995,90.459999,254.210007,124.709999,33.630001,117.5,98.57,24.18,237.190002,163.559998,145.080002,38.080002,130.009995,95.510002,45.009998,156.679993,209.899994,64.029999,74.489998,51.849998,35.700001,90.980003,122.519997,195.850006,116.080002,105.239998,49.490002,78.139999,81.980003,69.230003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153.809998,90.540001,255.990005,124.720001,33.75,117.43,99.860001,24.57,240.649994,164.020004,146.660004,39.040001,131.220001,96.839996,44.799999,156.960007,212.759995,64.550003,74.610001,51.869999,36.07,91.769997,123.32,197.440002,117.580002,105.440002,49.360001,78.449997,81.629997,70.419998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154.479996,91.43,255.460007,125.510002,33.849998,117.82,100.790001,24.799999,241.619995,165.169998,146.779999,39.380001,132.100006,97.349998,45.189999,156.860001,214.570007,64.370003,74.260002,51.470001,36.139999,92.120003,123.699997,198.630005,117.709999,105.589996,49.849998,79.220001,81.760002,70.360001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153.479996,91.010002,255.759995,126.739998,33.439999,117.580002,100.550003,24.48,240.309998,165.289993,146.479996,39.34,132.889999,96.360001,45.5,157.210007,216.520004,64.599998,74.690002,52.080002,35.959999,92.419998,123.900002,200.479996,117.629997,105.309998,49.900002,79.089996,81.790001,70.449997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155.389999,91.160004,258.890015,126.400002,33.59,118.580002,100.110001,24.540001,246.059998,166.119995,146.720001,39.529999,133.190002,97.089996,45.52,158.800003,216.369995,64.599998,75.970001,52.18,36,92.029999,124.440002,197.899994,118.169998,106.239998,49.77,79.410004,82.019997,70.970001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155.300003,91.550003,258.579987,126.93,33.75,117.029999,100.07,24.389999,246.020004,165.850006,146.479996,39.630001,133.220001,96.919998,45.490002,159.600006,216.520004,64.550003,76,52.419998,36.049999,92.330002,125.07,198.059998,118.230003,106.730003,48.810001,79,81.709999,71.220001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155.839996,91.690002,258.390015,126.879997,33.759998,117.709999,99.57,23.43,242.800003,165.710007,147.389999,39.860001,133.449997,96.410004,45.41,160.119995,216.679993,64.330002,76.290001,51.52,36.139999,92.120003,124.949997,196.300003,118.629997,107.010002,49.049999,80.529999,82.029999,71.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155.899994,91.889999,260.929993,128.190002,33.549999,118.800003,99.580002,23.360001,242.600006,165.160004,148.5,39.650002,133.899994,97.129997,45.869999,160.580002,216.75,64.459999,76.290001,51.529999,36.400002,91.620003,125.940002,194.679993,118.120003,107.309998,49.139999,84.129997,82.260002,71.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156.550003,91.959999,261.440002,128.600006,33.59,119.330002,98.550003,23.07,242.399994,165.25,147.619995,39.299999,136.649994,96.839996,46.099998,163.149994,216.509995,63.779999,76.419998,51.029999,36.450001,91.459999,125.610001,195.259995,117.75,108.440002,48.860001,85.730003,82.599998,71.620003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,91.610001,261.910004,129.990005,33.259998,119.139999,96.93,23.049999,239.800003,164.589996,147.029999,39.189999,136.830002,95.989998,46.110001,163.910004,217.589996,63.830002,77.120003,50.830002,36.349998,92.150002,125.949997,192.919998,118.82,108.110001,48.349998,86.099998,82.43,71.400002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156.990005,92.860001,260.73999,130.710007,33.470001,119.160004,97.379997,22.98,238.529999,164.470001,147.100006,39.669998,136.429993,95.860001,46.18,165.369995,217.720001,63.389999,77.489998,50.98,36.34,93.040001,126.669998,192.520004,118.720001,108.660004,47.860001,86.620003,82.410004,71.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159.880005,91.959999,259.75,131.470001,33.540001,120.129997,98.129997,23.360001,242.410004,164.220001,146.830002,39.759998,136.119995,97.839996,46.619999,165.009995,218.720001,63.34,77.650002,51.369999,35.98,93.139999,128.820007,193.199997,119.010002,108.300003,48.09,85.739998,82.809998,70.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160.470001,91.690002,258.619995,130.539993,33.599998,120.220001,98.360001,23.190001,236.089996,163.350006,146.539993,39.790001,140.789993,97.620003,46.52,165.399994,217.75,63.220001,77.589996,52,36.200001,92.800003,128.649994,203.889999,119.360001,107.540001,48.400002,85.980003,82.959999,70.879997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159.759995,92.080002,260.040009,131.289993,33.549999,118.150002,98.25,23.120001,242.029999,163.449997,159.529999,40.25,140.679993,97.989998,46.400002,165.770004,218.270004,63.509998,77.610001,52.299999,35.830002,92.769997,130.020004,205.229996,119.18,107.800003,48.650002,86.220001,82.760002,70.779999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155.979996,91.900002,259.040009,131.550003,33.75,118.199997,99.010002,23.58,239.990005,163.240005,160.899994,40.09,142.039993,98.110001,46.59,166.5,219.240005,63.75,77.910004,52.689999,36.240002,91.589996,133.169998,203.25,119.489998,107.019997,49.209999,86.400002,82.739998,70.889999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156.25,92.089996,264.75,131.360001,34.25,118.639999,99.400002,23.83,244.729996,163.429993,162.070007,40.43,142.399994,99.510002,46.380001,166.300003,221.320007,63.880001,78.809998,53.060001,36.419998,88.25,133.320007,207.490005,120.93,107.550003,49.529999,87.440002,83.110001,71.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156.169998,92.379997,262.320007,131.679993,34.349998,118.93,98.699997,22.32,242.130005,164.740005,159.550003,40.830002,143.619995,99.339996,46.32,163.339996,221.550003,63.400002,78.830002,53.66,36.400002,87.300003,134.449997,207.009995,120.889999,107.529999,48.990002,88.650002,83.239998,71.550003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157.100006,93.860001,266,138.240005,34.580002,119.230003,98.290001,21.889999,244.839996,166.029999,155.880005,40.950001,141.639999,100.919998,46.18,163.880005,234.649994,63.110001,78.860001,53.419998,36.27,86.980003,133.190002,208.149994,119.739998,108.410004,48.939999,87.980003,83.470001,71.860001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156.410004,93.529999,258.420013,136.839996,34.299999,118.440002,97.800003,21.5,241.710007,166.070007,153.5,40.779999,142.360001,101.019997,46.049999,163.580002,237.679993,62.450001,78.629997,54.939999,36.16,86.860001,131.779999,207.559998,118.989998,109.489998,48.639999,88.480003,83.169998,71.089996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157.410004,95.690002,259.269989,136.940002,34.27,118.440002,98.559998,21.32,241.720001,167.649994,153.600006,41.349998,141.809998,101.739998,46.23,164.009995,232.940002,61.990002,78.760002,56.810001,35.740002,87.5,131.940002,209.149994,119.93,109.800003,48.889999,88.620003,83.470001,73.050003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163.050003,95.790001,256.459991,137.809998,34.43,113.540001,98.309998,20.790001,241.710007,167.339996,153.679993,44.400002,141.779999,101.769997,46.07,165.389999,234.740005,58.240002,83.809998,55.959999,35.599998,87.040001,131.059998,212.600006,119.07,109.709999,48.869999,88.169998,83.709999,72.540001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166.720001,95.07,259.25,136.490005,34.040001,114.389999,98.040001,20.41,240.889999,165.309998,154.360001,44.369999,140,101.410004,45.860001,166.229996,231.020004,54.709999,83.889999,55.27,35.150002,86.269997,132.619995,209.389999,119.830002,110.040001,47.830002,86.949997,83.540001,71.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169.039993,95.519997,257.980011,135.800003,34.150002,115.889999,97.809998,20.16,242.479996,165.779999,154.059998,45.490002,139.410004,100.610001,45.98,166.910004,230.190002,55.09,83.18,54.990002,35.060001,86.339996,132.449997,210.220001,119.760002,109.980003,47.869999,87.309998,83.349998,72.309998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166.889999,95.790001,258.5,136.289993,34.619999,115.900002,99.029999,20.02,244.259995,165.380005,154.029999,46.709999,139.979996,100.919998,45.799999,166.369995,230.179993,55.34,83.18,55.07,35.259998,86.889999,133.470001,209.529999,120.120003,111.07,47.830002,87.940002,83.870003,73.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168.110001,95.980003,262.630005,136.470001,34.209999,115.330002,98.349998,19.940001,246.880005,162.710007,153.350006,47.099998,139.929993,101.589996,45.880001,168.100006,232.229996,55.369999,84.050003,55.119999,35.459999,86.510002,134.690002,211.100006,121.459999,110.980003,47.459999,88.800003,83.529999,72.040001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172.5,96.43,261.75,136.630005,34.470001,114.989998,98.639999,20.139999,244.399994,164.389999,151.580002,46.34,140.080002,101.410004,45.970001,168.649994,232.220001,56.060001,84.139999,55.709999,35.549999,86.580002,133.320007,212.869995,121.07,111.360001,47.419998,89.68,83.18,71.160004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174.25,96.290001,264.070007,137.710007,34.41,117.040001,100.639999,20.129999,243.490005,164.220001,150.839996,46.700001,139.759995,100.779999,45.470001,170.070007,230.309998,55.880001,84.470001,56.040001,35.32,86.050003,133.440002,212.119995,120.389999,111.919998,45.529999,88.699997,83.75,70.239998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174.809998,95.370003,266.130005,138.809998,34.400002,117.239998,101.610001,20.209999,239.809998,163.660004,151.350006,46.779999,139.770004,98.75,45.939999,170.770004,230.050003,55.59,84.269997,55.150002,35.360001,86.980003,133.720001,212.699997,120.75,112.089996,45.57,88.949997,83.580002,71.139999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176.240005,95.129997,265.570007,137.289993,34.5,116.669998,101.18,20.120001,241.25,164.050003,151.570007,46.700001,141.320007,97.639999,46.18,170.100006,229.830002,56.580002,84.559998,55.759998,35.34,87.580002,133.520004,210.770004,120.279999,112.470001,45.459999,90.260002,83.470001,70.809998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175.880005,93.75,262.700012,135.339996,34.049999,117.239998,102.68,19.99,240.789993,163.270004,150.300003,46.299999,140.350006,97.629997,46.23,167,228.389999,56.209999,84.089996,56.130001,35.200001,87.779999,134.529999,211.559998,118.370003,112.139999,45.07,90.300003,83.970001,70.230003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174.669998,93.519997,260.850006,136.479996,33.990002,117.18,104.779999,20.49,240.149994,164.110001,149.160004,45.580002,139.559998,97.510002,46.540001,165.589996,227.449997,55.48,83.870003,56.09,35.18,88.160004,135.539993,211.070007,118.110001,111.879997,44.880001,90.919998,82.940002,69.970001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173.970001,93.900002,262.420013,136.529999,33.950001,117.230003,104.739998,19.02,240.270004,165.350006,148.399994,45.75,139.759995,97.860001,46.720001,167.369995,228.220001,55.099998,83.93,55.91,35.299999,89,133.320007,212.660004,117.07,111.400002,44.75,90.989998,82.889999,70.459999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171.339996,93.760002,261.76001,137.539993,34.040001,116.919998,103.169998,17.9,237.240005,168.059998,148.889999,45.860001,139.490005,97.269997,47.43,168.110001,229.330002,54.990002,84.050003,55.98,35.380001,88.870003,133.860001,211.710007,118.800003,111.980003,44.220001,91.089996,82.239998,68.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169.080002,93.260002,262.859985,134.100006,34.110001,116.449997,103.690002,18.26,237.610001,165.470001,147.100006,45.459999,139.100006,98.190002,46.810001,167.320007,227.399994,54.799999,82.980003,56.630001,35.360001,88.230003,133.710007,209.860001,117.57,110.25,44.110001,89.830002,81.209999,68.970001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171.100006,93.559998,263.700012,136.360001,35.880001,114.57,103.599998,18.25,239.369995,167.5,149.119995,45.650002,138.869995,98.470001,46.549999,168.089996,229.419998,55.169998,83.199997,57.23,35.560001,89.25,130.809998,211.130005,117.889999,111.019997,44.77,99.620003,80.559998,70.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170.149994,93.690002,262.26001,136.130005,35.900002,114.709999,103.440002,18.209999,238.020004,167.740005,148.970001,44.630001,138,98.139999,45.709999,166.720001,229.360001,55.200001,82.400002,59.189999,35.369999,88.43,129.919998,209.899994,116.529999,109.82,45.419998,97.470001,80.239998,70.739998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169.979996,93.949997,264.630005,136.910004,36.5,114.720001,102.75,17.98,238.130005,170.449997,150.509995,44.619999,137.929993,99.010002,45.459999,166.929993,231.490005,54.099998,82.529999,59.25,35.349998,88.269997,129.770004,210.25,116.379997,109.949997,46.200001,97.480003,80.550003,70.849998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173.139999,94.410004,266.98999,137.600006,36.650002,115.169998,103,17.83,238.020004,172.860001,151.949997,44.939999,138.339996,98.93,45.779999,168.300003,234.089996,54.27,83.720001,59.389999,35.540001,88.720001,130.630005,212.600006,117.040001,111.449997,46.18,96.519997,80.870003,71.260002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174.960007,93.82,265.149994,138.009995,36.450001,115.910004,102.739998,18.15,236.429993,172.059998,151.770004,44.650002,137.289993,98.639999,45.84,169.050003,231.580002,54.369999,83.110001,59.07,35.43,88.330002,130.009995,211.220001,116.730003,110.82,47.099998,96.410004,81.099998,70.599998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174.970001,93.480003,265.880005,137.389999,36.490002,116.510002,102.639999,18.190001,235.949997,172.330002,151.839996,44.75,138.009995,98.32,45.880001,169.110001,231.380005,54.349998,83.260002,59.32,35.490002,88.449997,129.830002,212.509995,116.910004,111.970001,47.009998,96.620003,81.419998,71.160004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174.089996,93.470001,265.579987,137.190002,36.869999,115.589996,102.790001,18.120001,235.110001,174.160004,151.979996,44.490002,138.100006,97.93,45.900002,168.960007,234,54.549999,83.870003,59.630001,35.490002,88.959999,130.479996,212.399994,117.120003,112.379997,47.66,96.620003,81.110001,70.129997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173.070007,95.279999,267.98999,138.990005,37.73,116.449997,103.410004,18.41,239.410004,176.570007,152.470001,44.73,140.020004,101.360001,45.830002,171.339996,235.630005,54.93,84.879997,59.580002,35.849998,89.400002,133.009995,216.139999,117.709999,113.360001,48.82,96.769997,81.669998,71.089996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169.479996,96.599998,269.299988,138.059998,37.48,117.18,105.239998,18.48,241.360001,177.25,153.550003,43.950001,139.809998,103.730003,45.5,170.429993,238.009995,55.360001,83.339996,60.360001,36.209999,89.379997,134.529999,222.880005,118.160004,109.860001,49.900002,97.559998,82.269997,71.779999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171.850006,97.709999,276.799988,141.149994,37.299999,118.989998,104.82,18.290001,247.639999,179.820007,153.970001,44.84,139.330002,104.519997,45.77,171.970001,243.139999,55.27,84.169998,60.419998,36.259998,89.989998,135.570007,228.169998,121.449997,112.589996,50.889999,97.230003,83.290001,71.959999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
